"player_id","pfr_id","player_name","recent_team","position","games","fantasy_points_ppr","season","ppr_per_game","ppr_rank","ppr_finish_12","ppr_finish_24","ppr_finish_36","ppr_finish_48","ppr_finish_3","ppr_finish_6"
"00-0031687","MostRa00","R.Mostert","SF","RB",3,1,2017,0.333333333333333,134,0,0,0,0,0,0
"00-0031793","WatsTe00","T.Watson","PIT","RB",5,0.8,2017,0.16,135,0,0,0,0,0,0
"00-0033760","DaviJu00","J.Davis","LA","RB",1,0.1,2017,0.1,136,0,0,0,0,0,0
"00-0027861","SpilC.00","C.Spiller","KC","RB",1,0,2017,0,137,0,0,0,0,0,0
"00-0026144","McFaDa00","D.McFadden","DAL","RB",1,-0.2,2017,-0.2,138,0,0,0,0,0,0
"00-0032298","HillBr01","B.Hill","ARI","RB",1,-0.2,2017,-0.2,139,0,0,0,0,0,0
"00-0027793","BrowAn04","A.Brown","PIT","WR",14,310.3,2017,22.1642857142857,1,1,1,1,1,1,1
"00-0030564","HopkDe00","D.Hopkins","HOU","WR",15,309.8,2017,20.6533333333333,2,1,1,1,1,1,1
"00-0030279","AlleKe00","K.Allen","LAC","WR",16,278.2,2017,17.3875,3,1,1,1,1,1,1
"00-0022921","FitzLa00","L.Fitzgerald","ARI","WR",16,261.44,2017,16.34,4,1,1,1,1,0,1
"00-0031382","LandJa00","J.Landry","MIA","WR",16,260,2017,16.25,5,1,1,1,1,0,1
"00-0032765","ThomMi05","M.Thomas","NO","WR",16,258.5,2017,16.15625,6,1,1,1,1,0,1
"00-0027944","JoneJu02","Ju.Jones","ATL","WR",16,251.9,2017,15.74375,7,1,1,1,1,0,0
"00-0033040","HillTy00","T.Hill","KC","WR",15,245.2,2017,16.3466666666667,8,1,1,1,1,0,0
"00-0030035","ThieAd00","A.Thielen","MIN","WR",16,239.7,2017,14.98125,9,1,1,1,1,0,0
"00-0027942","GreeA.00","A.Green","CIN","WR",16,226.8,2017,14.175,10,1,1,1,1,0,0
"00-0029293","JoneMa02","M.Jones","DET","WR",16,225.1,2017,14.06875,11,1,1,1,1,0,0
"00-0027891","TateGo00","G.Tate","DET","WR",16,224.5,2017,14.03125,12,1,1,1,1,0,0
"00-0028434","BaldDo00","D.Baldwin","SEA","WR",16,223.3,2017,13.95625,13,0,1,1,1,0,0
"00-0031381","AdamDa01","D.Adams","GB","WR",14,222.5,2017,15.8928571428571,14,0,1,1,1,0,0
"00-0031236","CookBr00","B.Cooks","NE","WR",16,221.2,2017,13.825,15,0,1,1,1,0,0
"00-0027874","ThomDe03","D. Thomas","DEN","WR",16,205.9,2017,12.86875,16,0,1,1,1,0,0
"00-0031408","EvanMi00","M.Evans","TB","WR",15,203.1,2017,13.54,17,0,1,1,1,0,0
"00-0032688","AndeRo04","R.Anderson","NYJ","WR",16,200,2017,12.5,18,0,1,1,1,0,0
"00-0031588","DiggSt00","S.Diggs","MIN","WR",14,198.2,2017,14.1571428571429,19,0,1,1,1,0,0
"00-0033857","SmitJu00","J.Smith-Schu","PIT","WR",13,197.7,2017,15.2076923076923,20,0,1,1,1,0,0
"00-0029137","JeffAl00","A.Jeffery","PHI","WR",16,195.9,2017,12.24375,21,0,1,1,1,0,0
"00-0032055","FuncDe00","D.Funchess","CAR","WR",16,195,2017,12.1875,22,0,1,1,1,0,0
"00-0031549","AghoNe00","N.Agholor","PHI","WR",16,187.5,2017,11.71875,23,0,1,1,1,0,0
"00-0027902","BryaDe01","D.Bryant","DAL","WR",16,186.4,2017,11.65,24,0,1,1,1,0,0
"00-0033908","KuppCo00","C.Kupp","LA","WR",15,176.9,2017,11.7933333333333,25,0,0,1,1,0,0
"00-0029159","KearJe01","J.Kearse","NYJ","WR",16,176,2017,11,26,0,0,1,1,0,0
"00-0029608","HiltT.00","T.Hilton","IND","WR",16,175.6,2017,10.975,27,0,0,1,1,0,0
"00-0030085","StilKe00","K.Stills","MIA","WR",16,174.7,2017,10.91875,28,0,0,1,1,0,0
"00-0029632","SanuMo00","M.Sanu","ATL","WR",15,174.34,2017,11.6226666666667,29,0,0,1,1,0,0
"00-0026986","CrabMi00","M.Crabtree","LV","WR",13,171.8,2017,13.2153846153846,30,0,0,1,1,0,0
"00-0030068","GoodMa00","M.Goodwin","SF","WR",16,168.6,2017,10.5375,31,0,0,1,1,0,0
"00-0031941","CrowJa00","J.Crowder","WAS","WR",15,164.3,2017,10.9533333333333,32,0,0,1,1,0,0
"00-0030431","WoodRo02","R.Woods","LA","WR",12,163.3,2017,13.6083333333333,33,0,0,1,1,0,0
"00-0025396","GinnTe00","T.Ginn","NO","WR",15,159.6,2017,10.64,34,0,0,1,1,0,0
"00-0028002","CobbRa00","R.Cobb","GB","WR",14,159.4,2017,11.3857142857143,35,0,0,1,1,0,0
"00-0031544","CoopAm00","A.Cooper","LV","WR",14,158.4,2017,11.3142857142857,36,0,0,1,1,0,0
"00-0029580","MattRi00","R.Matthews","TEN","WR",14,156.2,2017,11.1571428571429,37,0,0,0,1,0,0
"00-0026901","WallMi00","M.Wallace","BAL","WR",15,151.2,2017,10.08,38,0,0,0,1,0,0
"00-0031257","RichPa01","P.Richardson","SEA","WR",16,150.3,2017,9.39375,39,0,0,0,1,0,0
"00-0031431","LeexMa00","M.Lee","JAX","WR",13,147.9,2017,11.3769230769231,40,0,0,0,1,0,0
"00-0031325","WatkSa00","S.Watkins","LA","WR",15,146.3,2017,9.75333333333333,41,0,0,0,1,0,0
"00-0032385","ShepSt00","S.Shepard","NYG","WR",11,144.5,2017,13.1363636363636,42,0,0,0,1,0,0
"00-0026035","AmenDa00","D.Amendola","NE","WR",15,138.9,2017,9.26,43,0,0,0,1,0,0
"00-0026189","JackDe00","D.Jackson","TB","WR",14,138.6,2017,9.9,44,0,0,0,1,0,0
"00-0032160","WillTy00","Ty.Williams","LAC","WR",16,137.8,2017,8.6125,45,0,0,0,1,0,0
"00-0026176","NelsJo00","J.Nelson","GB","WR",14,137.2,2017,9.8,46,0,0,0,1,0,0
"00-0031359","BenjKe00","K.Benjamin","BUF","WR",14,135.2,2017,9.65714285714286,47,0,0,0,1,0,0
"00-0033681","ColeKe00","K.Cole","JAX","WR",16,132.8,2017,8.3,48,0,0,0,1,0,0
"00-0031373","BryaMa00","M.Bryant","PIT","WR",15,132.5,2017,8.83333333333333,49,0,0,0,0,0,0
"00-0029269","BenjTr00","T.Benjamin","LAC","WR",16,130.3,2017,8.14375,50,0,0,0,0,0,0
"00-0031547","ParkDe01","D.Parker","MIA","WR",13,130,2017,10,51,0,0,0,0,0,0
"00-0032009","HumpAd00","A.Humphries","TB","WR",16,128.7,2017,8.04375,52,0,0,0,0,0,0
"00-0029708","WrigKe01","K.Wright","CHI","WR",14,126.4,2017,9.02857142857143,53,0,0,0,0,0,0
"00-0031068","GranRy01","R.Grant","WAS","WR",16,126.3,2017,7.89375,54,0,0,0,0,0,0
"00-0027681","LaFeBr00","B.LaFell","CIN","WR",16,124.8,2017,7.8,55,0,0,0,0,0,0
"00-0032211","LockTy00","T.Lockett","SEA","WR",16,124.3,2017,7.76875,56,0,0,0,0,0,0
"00-0032760","DoctJo00","J.Doctson","WAS","WR",15,119.8,2017,7.98666666666667,57,0,0,0,0,0,0
"00-0027690","DeckEr00","E.Decker","TEN","WR",16,116.3,2017,7.26875,58,0,0,0,0,0,0
"00-0030669","WilsAl02","A.Wilson","KC","WR",13,116,2017,8.92307692307692,59,0,0,0,0,0,0
"00-0027685","SandEm00","E.Sanders","DEN","WR",12,114.5,2017,9.54166666666667,60,0,0,0,0,0,0
"00-0033127","FullWi01","W.Fuller V","HOU","WR",10,113.2,2017,11.32,61,0,0,0,0,0,0
"00-0030542","WillTe01","T.Williams","DAL","WR",16,111.3,2017,6.95625,62,0,0,0,0,0,0
"00-0028237","HogaCh00","C.Hogan","NE","WR",9,109.6,2017,12.1777777777778,63,0,0,0,0,0,0
"00-0029388","ThomDe04","D.Thompson","BUF","WR",15,105,2017,7,64,0,0,0,0,0,0
"00-0030300","BrowJa03","Ja.Brown","ARI","WR",14,102.7,2017,7.33571428571429,65,0,0,0,0,0,0
"00-0026995","MaclJe00","J.Maclin","BAL","WR",12,102,2017,8.5,66,0,0,0,0,0,0
"00-0030821","HurnAl01","A.Hurns","JAX","WR",10,99.4,2017,9.94,67,0,0,0,0,0,0
"00-0033292","TaylTr02","T.Taylor","SF","WR",15,98,2017,6.53333333333333,68,0,0,0,0,0,0
"00-0033932","GollKe00","K.Golladay","DET","WR",11,94.6,2017,8.6,69,0,0,0,0,0,0
"00-0032112","NelsJJ00","J.Nelson","ARI","WR",16,93.5,2017,5.84375,70,0,0,0,0,0,0
"00-0033921","GodwCh00","C.Godwin","TB","WR",15,92.5,2017,6.16666666666667,71,0,0,0,0,0,0
"00-0029000","BeasCo00","C.Beasley","DAL","WR",15,91.4,2017,6.09333333333333,72,0,0,0,0,0,0
"00-0027996","SmitTo02","T.Smith","PHI","WR",16,90.7,2017,5.66875,73,0,0,0,0,0,0
"00-0031166","RobeSe00","S.Roberts","LV","WR",15,90.5,2017,6.03333333333333,74,0,0,0,0,0,0
"00-0026345","GarcPi00","P.Garcon","SF","WR",8,90,2017,11.25,75,0,0,0,0,0,0
"00-0032659","LewiRo03","R.Lewis","NYG","WR",14,89.6,2017,6.4,76,0,0,0,0,0,0
"00-0030578","PattCo00","C.Patterson","LV","WR",15,86,2017,5.73333333333333,77,0,0,0,0,0,0
"00-0030670","FowlBe00","B.Fowler","DEN","WR",14,82,2017,5.85714285714286,78,0,0,0,0,0,0
"00-0031228","GabrTa00","T.Gabriel","ATL","WR",16,81.7,2017,5.10625,79,0,0,0,0,0,0
"00-0031189","JoneT.00","T.Jones","DET","WR",11,77.9,2017,7.08181818181818,80,0,0,0,0,0,0
"00-0031339","MoncDo00","D.Moncrief","IND","WR",12,77.1,2017,6.425,81,0,0,0,0,0,0
"00-0031326","ElliBr00","B.Ellington","HOU","WR",11,75.7,2017,6.88181818181818,82,0,0,0,0,0,0
"00-0031235","BeckOd00","O.Beckham","NYG","WR",4,74,2017,18.5,83,0,0,0,0,0,0
"00-0030801","ColeBr00","B.Coleman","NO","WR",14,73.4,2017,5.24285714285714,84,0,0,0,0,0,0
"00-0033891","JoneZa00","Z.Jones","BUF","WR",14,70.6,2017,5.04285714285714,85,0,0,0,0,0,0
"00-0031051","BrowJo02","J.Brown","ARI","WR",10,69.9,2017,6.99,86,0,0,0,0,0,0
"00-0033871","DaviCo03","C.Davis","TEN","WR",11,69.5,2017,6.31818181818182,87,0,0,0,0,0,0
"00-0032977","HiggRa00","R.Higgins","CLE","WR",14,68.6,2017,4.9,88,0,0,0,0,0,0
"00-0029319","BellJo02","J.Bellamy","CHI","WR",9,68.2,2017,7.57777777777778,89,0,0,0,0,0,0
"00-0033839","WestDe00","D.Westbrook","JAX","WR",7,66.9,2017,9.55714285714286,90,0,0,0,0,0,0
"00-0032966","ColeCo00","C.Coleman","CLE","WR",9,65.5,2017,7.27777777777778,91,0,0,0,0,0,0
"00-0028411","InmaDo00","D.Inman","CHI","WR",10,65.3,2017,6.53,92,0,0,0,0,0,0
"00-0030516","ButlBr00","B.Butler","DAL","WR",12,64.7,2017,5.39166666666667,93,0,0,0,0,0,0
"00-0033079","LouiRi00","R.Louis","CLE","WR",14,62.7,2017,4.47857142857143,94,0,0,0,0,0,0
"00-0031344","LatiCo00","C.Latimer","DEN","WR",10,61.7,2017,6.17,95,0,0,0,0,0,0
"00-0030091","KingTa00","T.King","NYG","WR",8,60.3,2017,7.5375,96,0,0,0,0,0,0
"00-0031570","HardJu00","J.Hardy","ATL","WR",10,60.1,2017,6.01,97,0,0,0,0,0,0
"00-0032398","MoorCh00","C.Moore","BAL","WR",10,59.9,2017,5.99,98,0,0,0,0,0,0
"00-0032355","RogeCh02","C.Rogers","IND","WR",10,58.2,2017,5.82,99,0,0,0,0,0,0
"00-0027006","BritKe00","K.Britt","NE","WR",12,57.6,2017,4.8,100,0,0,0,0,0,0
"00-0029664","GordJo02","J.Gordon","CLE","WR",5,57.5,2017,11.5,101,0,0,0,0,0,0
"00-0031299","MattJo00","J.Matthews","BUF","WR",10,57.2,2017,5.72,102,0,0,0,0,0,0
"00-0028116","RobiAl00","A.Robinson","SF","WR",14,57,2017,4.07142857142857,103,0,0,0,0,0,0
"00-0033009","BoydTy00","T.Boyd","CIN","WR",10,56.5,2017,5.65,104,0,0,0,0,0,0
"00-0031025","CampMi02","M.Campanaro","BAL","WR",11,52.5,2017,4.77272727272727,105,0,0,0,0,0,0
"00-0030525","AustTa00","T.Austin","LA","WR",14,50.7,2017,3.62142857142857,106,0,0,0,0,0,0
"00-0028825","PryoTe00","T.Pryor","WAS","WR",8,50,2017,6.25,107,0,0,0,0,0,0
"00-0029572","WrigJa02","J.Wright","MIN","WR",12,49.8,2017,4.15,108,0,0,0,0,0,0
"00-0033911","TaylTa00","T.Taylor","TEN","WR",16,49.4,2017,3.0875,109,0,0,0,0,0,0
"00-0028091","KerlJe00","J.Kerley","NYJ","WR",7,47.7,2017,6.81428571428571,110,0,0,0,0,0,0
"00-0032791","GranJa00","J.Grant","MIA","WR",9,46.5,2017,5.16666666666667,111,0,0,0,0,0,0
"00-0032626","AlliGe01","G.Allison","GB","WR",11,46.3,2017,4.20909090909091,112,0,0,0,0,0,0
"00-0030147","ShepRu00","R.Shepard","CAR","WR",12,45.1,2017,3.75833333333333,113,0,0,0,0,0,0
"00-0032935","HoltJo00","J.Holton","LV","WR",7,44.8,2017,6.4,114,0,0,0,0,0,0
"00-0033555","HollMa00","M.Hollins","PHI","WR",11,44.6,2017,4.05454545454545,115,0,0,0,0,0,0
"00-0028263","HolmAn00","A.Holmes","BUF","WR",10,43,2017,4.3,116,0,0,0,0,0,0
"00-0032775","RobiDe01","D.Robinson","KC","WR",10,42.2,2017,4.22,117,0,0,0,0,0,0
"00-0033307","BourKe00","K.Bourne","SF","WR",10,41.7,2017,4.17,118,0,0,0,0,0,0
"00-0033069","MillBr03","B.Miller","HOU","WR",10,41.3,2017,4.13,119,0,0,0,0,0,0
"00-0031060","ThomDe05","D.Thomas","KC","WR",9,40.7,2017,4.52222222222222,120,0,0,0,0,0,0
"00-0032951","TreaLa00","L.Treadwell","MIN","WR",13,40,2017,3.07692307692308,121,0,0,0,0,0,0
"00-0031868","ByrdDa00","D.Byrd","CAR","WR",8,39.7,2017,4.9625,122,0,0,0,0,0,0
"00-0031782","RogeEl00","E.Rogers","PIT","WR",11,38.9,2017,3.53636363636364,123,0,0,0,0,0,0
"00-0032543","EricAl01","A.Erickson","CIN","WR",10,37.6,2017,3.76,124,0,0,0,0,0,0
"00-0024334","MarsBr00","B.Marshall","NYG","WR",5,33.4,2017,6.68,125,0,0,0,0,0,0
"00-0033282","SamuCu00","C.Samuel","CAR","WR",8,32.9,2017,4.1125,126,0,0,0,0,0,0
"00-0032208","DorsPh00","P.Dorsett","NE","WR",9,32.1,2017,3.56666666666667,127,0,0,0,0,0,0
"00-0033006","MickJa01","J.Mickens","JAX","WR",4,31.7,2017,7.925,128,0,0,0,0,0,0
"00-0032881","LewiTo00","T.Lewis","NO","WR",9,29,2017,3.22222222222222,129,0,0,0,0,0,0
"00-0032128","ConlCh00","C.Conley","KC","WR",5,28.5,2017,5.7,130,0,0,0,0,0,0
"00-0028497","AikeKa00","K.Aiken","IND","WR",13,28.3,2017,2.17692307692308,131,0,0,0,0,0,0
"00-0033943","ReynJo00","J.Reynolds","LA","WR",8,27.4,2017,3.425,132,0,0,0,0,0,0
"00-0031697","TaylJo01","J.Taylor","DEN","WR",6,27.2,2017,4.53333333333333,133,0,0,0,0,0,0
"00-0027089","MurpLo00","L.Murphy","SF","WR",6,26.1,2017,4.35,134,0,0,0,0,0,0
"00-0033111","CoopPh00","P.Cooper","LA","WR",11,26,2017,2.36363636363636,135,0,0,0,0,0,0
"00-0032115","ClayKa00","K.Clay","CAR","WR",11,23.2,2017,2.10909090909091,136,0,0,0,0,0,0
"00-0032123","McBrTr00","T.McBride","CHI","WR",5,22.4,2017,4.48,137,0,0,0,0,0,0
"00-0029394","BersBr00","B.Bersin","CAR","WR",6,20.8,2017,3.46666666666667,138,0,0,0,0,0,0
"00-0033536","WillMi07","M.Williams","LAC","WR",9,20.5,2017,2.27777777777778,139,0,0,0,0,0,0
"00-0027057","TateBr00","B.Tate","BUF","WR",5,20.1,2017,4.02,140,0,0,0,0,0,0
"00-0033859","MaloJo00","J.Malone","CIN","WR",9,18.5,2017,2.05555555555556,141,0,0,0,0,0,0
"00-0033840","HansCh00","C.Hansen","NYJ","WR",6,18.4,2017,3.06666666666667,142,0,0,0,0,0,0
"00-0033717","RudoTr00","T.Rudolph","NYG","WR",6,18.1,2017,3.01666666666667,143,0,0,0,0,0,0
"00-0029638","FloyMi00","M.Floyd","MIN","WR",10,17.8,2017,1.78,144,0,0,0,0,0,0
"00-0032054","PerrBr02","B.Perriman","BAL","WR",11,17.7,2017,1.60909090909091,145,0,0,0,0,0,0
"00-0032250","WillKa02","K.Williams","CLE","WR",6,17.4,2017,2.9,146,0,0,0,0,0,0
"00-0030663","SneaWi00","W.Snead","NO","WR",7,17.2,2017,2.45714285714286,147,0,0,0,0,0,0
"00-0033916","StewAr00","A.Stewart","NYJ","WR",9,16.9,2017,1.87777777777778,148,0,0,0,0,0,0
"00-0033562","SwitRy00","R.Switzer","DAL","WR",7,16.6,2017,2.37142857142857,149,0,0,0,0,0,0
"00-0032839","SharHu01","H.Sharp","NYG","WR",3,16.4,2017,5.46666666666667,150,0,0,0,0,0,0
"00-0032362","HarrMa05","M.Harris","WAS","WR",3,16.2,2017,5.4,151,0,0,0,0,0,0
"00-0026983","HeywDa00","D.Heyward-Be","PIT","WR",5,15.9,2017,3.18,152,0,0,0,0,0,0
"00-0033937","DarbAm00","A.Darboh","SEA","WR",8,15.1,2017,1.8875,153,0,0,0,0,0,0
"00-0030737","MartFr00","F.Martino","TB","WR",5,14.6,2017,2.92,154,0,0,0,0,0,0
"00-0033114","ThomMi04","M.Thomas","LA","WR",4,14.3,2017,3.575,155,0,0,0,0,0,0
"00-0032120","SterNe00","N.Sterling","NYJ","WR",4,14.2,2017,3.55,156,0,0,0,0,0,0
"00-0033094","HallMa02","M.Hall","ATL","WR",6,14,2017,2.33333333333333,157,0,0,0,0,0,0
"00-0033060","CarrLe00","L.Carroo","MIA","WR",4,13.9,2017,3.475,158,0,0,0,0,0,0
"00-0029640","QuicBr00","B.Quick","WAS","WR",5,13.6,2017,2.72,159,0,0,0,0,0,0
"00-0032724","TregBr00","B.Treggs","CLE","WR",6,13.5,2017,2.25,160,0,0,0,0,0,0
"00-0033855",NA,"C.Thompson","HOU","WR",3,13.4,2017,4.46666666666667,161,0,0,0,0,0,0
"00-0032423","DaviTr03","T.Davis","GB","WR",6,13.3,2017,2.21666666666667,162,0,0,0,0,0,0
"00-0032166","CoatSa00","S.Coates","CLE","WR",5,13,2017,2.6,163,0,0,0,0,0,0
"00-0031560","StroJa01","J.Strong","JAX","WR",1,12.8,2017,12.8,164,0,0,0,0,0,0
"00-0030521","HuntJu00","J.Hunter","PIT","WR",5,12.3,2017,2.46,165,0,0,0,0,0,0
"00-0032475","McEvTa01","T.McEvoy","SEA","WR",7,12.3,2017,1.75714285714286,166,0,0,0,0,0,0
"00-0029336","GoldBr00","B.Golden","ARI","WR",4,12,2017,3,167,0,0,0,0,0,0
"00-0033434","WilsJe00","B.Wilson","TB","WR",3,9.6,2017,3.2,168,0,0,0,0,0,0
"00-0033933","WillCh05","C.Williams","ARI","WR",5,9.4,2017,1.88,169,0,0,0,0,0,0
"00-0030460","WheaMa00","M.Wheaton","CHI","WR",7,8.1,2017,1.15714285714286,170,0,0,0,0,0,0
"00-0033352","ClarMi00","M.Clark","GB","WR",2,8.1,2017,4.05,171,0,0,0,0,0,0
"00-0032980","JohnMa07","M.Johnson","PHI","WR",6,7.5,2017,1.25,172,0,0,0,0,0,0
"00-0031021","AbbrJa00","J.Abbrederis","DET","WR",2,7.4,2017,3.7,173,0,0,0,0,0,0
"00-0033466","McKeIs00","I.McKenzie","DEN","WR",7,7.3,2017,1.04285714285714,174,0,0,0,0,0,0
"00-0033591","BrowNo00","N.Brown","DAL","WR",7,7.3,2017,1.04285714285714,175,0,0,0,0,0,0
"00-0031514","BrayQu00","Q.Bray","IND","WR",3,6.9,2017,2.3,176,0,0,0,0,0,0
"00-0033633","GentTa00","T.Gentry","CHI","WR",4,6.5,2017,1.625,177,0,0,0,0,0,0
"00-0029033","WhalGr00","G.Whalen","BAL","WR",1,6.3,2017,6.3,178,0,0,0,0,0,0
"00-0032188","MaylVi00","V.Mayle","BAL","WR",3,6.2,2017,2.06666666666667,179,0,0,0,0,0,0
"00-0029848",NA,"N.Williams","ATL","WR",1,6,2017,6,180,0,0,0,0,0,0
"00-0030743","ReedBe01","B.Reedy","TB","WR",4,5.8,2017,1.45,181,0,0,0,0,0,0
"00-0028702","MattCh00","C.Matthews","BAL","WR",3,5.5,2017,1.83333333333333,182,0,0,0,0,0,0
"00-0033266","NatsJo00","J.Natson","NYJ","WR",3,5.3,2017,1.76666666666667,183,0,0,0,0,0,0
"00-0033464","ChesJe00","J.Chesson","KC","WR",2,3.8,2017,1.9,184,0,0,0,0,0,0
"00-0031801","LeslJo00","J.Leslie","CLE","WR",1,3.6,2017,3.6,185,0,0,0,0,0,0
"00-0031511","WhitDe01","D.White","HOU","WR",2,3.4,2017,1.7,186,0,0,0,0,0,0
"00-0032656","PoweDa02","D.Powe","NYG","WR",1,3.3,2017,3.3,187,0,0,0,0,0,0
"00-0031001","JaniJe00","J.Janis","GB","WR",2,3.2,2017,1.6,188,0,0,0,0,0,0
"00-0033573","GibsSh00","S.Gibson","PHI","WR",1,3.1,2017,3.1,189,0,0,0,0,0,0
"00-0031428","RobiAl02","A.Robinson","JAX","WR",1,2.7,2017,2.7,190,0,0,0,0,0,0
"00-0031545","WhitKe00","K.White","CHI","WR",1,2.6,2017,2.6,191,0,0,0,0,0,0
"00-0027654","BennAr00","A.Benn","JAX","WR",2,2.2,2017,1.1,192,0,0,0,0,0,0
"00-0027691","RobeAn00","A.Roberts","ATL","WR",4,2.2,2017,0.55,193,0,0,0,0,0,0
"00-0032464","RaymKa00","K.Raymond","NYG","WR",1,2.1,2017,2.1,194,0,0,0,0,0,0
"00-0026224","DougHa00","H.Douglas","TEN","WR",1,1.8,2017,1.8,195,0,0,0,0,0,0
"00-0030290","HamiCo00","C.Hamilton","HOU","WR",2,1.8,2017,0.9,196,0,0,0,0,0,0
"00-0024535","WeemEr00","E.Weems","TEN","WR",3,1.5,2017,0.5,197,0,0,0,0,0,0
"00-0031834","PinkLa00","L.Pinkard","JAX","WR",1,1.5,2017,1.5,198,0,0,0,0,0,0
"00-0032937","McCaMa01","M.McCaffrey","JAX","WR",1,1.4,2017,1.4,199,0,0,0,0,0,0
"00-0032959","PeakCh00","C.Peake","NYJ","WR",1,1.3,2017,1.3,200,0,0,0,0,0,0
"00-0031315","HazeMa01","M.Hazel","IND","WR",1,1.1,2017,1.1,201,0,0,0,0,0,0
"00-0032705","EagaEd00","E.Eagan","NYG","WR",1,0,2017,0,202,0,0,0,0,0,0
"00-0032795","CoreCo00","C.Core","CIN","WR",2,0,2017,0,203,0,0,0,0,0,0
"00-0032926","BrenK.00","K.Brent","IND","WR",1,0,2017,0,204,0,0,0,0,0,0
"00-0033087","BundMa00","M.Bundy","NYG","WR",1,0,2017,0,205,0,0,0,0,0,0
"00-0033449","WhitIs00","I.Whitney","LV","WR",1,0,2017,0,206,0,0,0,0,0,0
"00-0033968","ColeSt00","S.Coley","MIN","WR",1,0,2017,0,207,0,0,0,0,0,0
"00-0033460","RossJo00","J.Ross","CIN","WR",3,-0.8,2017,-0.266666666666667,208,0,0,0,0,0,0
"00-0030506","KelcTr00","T.Kelce","KC","TE",15,233.5,2017,15.5666666666667,1,1,1,1,1,1,1
"00-0027656","GronRo00","R.Gronkowski","NE","TE",13,227.4,2017,17.4923076923077,2,1,1,1,1,1,1
"00-0030061","ErtzZa00","Z.Ertz","PHI","TE",14,202.4,2017,14.4571428571429,3,1,1,1,1,1,1
"00-0024389","WalkHu00","D.Walker","TEN","TE",16,174.5,2017,10.90625,4,1,1,1,1,0,1
"00-0033881","EngrEv00","E.Engram","NYG","TE",15,173.6,2017,11.5733333333333,5,1,1,1,1,0,1
"00-0027696","GrahJi00","J.Graham","SEA","TE",16,171,2017,10.6875,6,1,1,1,1,0,1
"00-0030181","DoylJa00","J.Doyle","IND","TE",15,169,2017,11.2666666666667,7,1,1,1,1,0,0
"00-0027981","RudoKy00","K.Rudolph","MIN","TE",16,158.2,2017,9.8875,8,1,1,1,1,0,0
"00-0022127","WittJa00","J.Witten","DAL","TE",16,147,2017,9.1875,9,1,1,1,1,0,0
"00-0031273","BratCa00","C.Brate","TB","TE",16,143.1,2017,8.94375,10,1,1,1,1,0,0
"00-0022943","WatsBe00","B.Watson","BAL","TE",16,137.2,2017,8.575,11,1,1,1,1,0,0
"00-0027061","CookJa02","J.Cook","LV","TE",16,132.8,2017,8.3,12,1,1,1,1,0,0
"00-0031387","EbroEr00","E.Ebron","DET","TE",16,132.4,2017,8.275,13,0,1,1,1,0,0
"00-0033090","HenrHu00","H.Henry","LAC","TE",12,126.9,2017,10.575,14,0,1,1,1,0,0
"00-0032214","KrofTy00","T.Kroft","CIN","TE",15,124.4,2017,8.29333333333333,15,0,1,1,1,0,0
"00-0024221","DaviVe00","V.Davis","WAS","TE",16,121.8,2017,7.6125,16,0,1,1,1,0,0
"00-0032392","HoopAu00","A.Hooper","ATL","TE",16,119.6,2017,7.475,17,0,1,1,1,0,0
"00-0028112","ClayCh00","C.Clay","BUF","TE",13,116.8,2017,8.98461538461538,18,0,1,1,1,0,0
"00-0033288","KittGe00","G.Kittle","SF","TE",15,106.5,2017,7.1,19,0,1,1,1,0,0
"00-0031418","SefeAu00","A.Seferian-J","NYJ","TE",13,101.7,2017,7.82307692307692,20,0,1,1,1,0,0
"00-0033879","HowaO.00","O.Howard","TB","TE",13,101.2,2017,7.78461538461538,21,0,1,1,1,0,0
"00-0032135","JameJe00","J.James","PIT","TE",14,98.2,2017,7.01428571428571,22,0,1,1,1,0,0
"00-0028067","ThomJu00","J.Thomas","MIA","TE",14,97.8,2017,6.98571428571429,23,0,1,1,1,0,0
"00-0033885","NjokDa00","D.Njoku","CLE","TE",16,94.7,2017,5.91875,24,0,1,1,1,0,0
"00-0024243","LewiMa00","M.Lewis","JAX","TE",16,87.8,2017,5.4875,25,0,0,1,1,0,0
"00-0030710","BurtTr01","T.Burton","PHI","TE",12,79.8,2017,6.65,26,0,0,1,1,0,0
"00-0027675","DickEd00","E.Dickson","CAR","TE",14,79.7,2017,5.69285714285714,27,0,0,1,1,0,0
"00-0021547","GateAn00","A.Gates","LAC","TE",16,79.6,2017,4.975,28,0,0,1,1,0,0
"00-0028903","CeleGa00","G.Celek","SF","TE",13,78.6,2017,6.04615384615385,29,0,0,1,1,0,0
"00-0027873","GresJe00","J.Gresham","ARI","TE",14,77.2,2017,5.51428571428571,30,0,0,1,1,0,0
"00-0033080","DevaSe00","S.DeValve","CLE","TE",16,76.5,2017,4.78125,31,0,0,1,1,0,0
"00-0032725","AndeSt01","S.Anderson","HOU","TE",14,65.2,2017,4.65714285714286,32,0,0,1,1,0,0
"00-0032117","OLeaNi00","N.O'Leary","BUF","TE",13,64.2,2017,4.93846153846154,33,0,0,1,1,0,0
"00-0029697","FleeCo00","C.Fleener","NO","TE",11,63.5,2017,5.77272727272727,34,0,0,1,1,0,0
"00-0033110","HigbTy00","T.Higbee","LA","TE",14,60.5,2017,4.32142857142857,35,0,0,1,1,0,0
